"pred","pred_rovid","csoport","out","out_rovid","r_ns","n","P_expert_prior","P_semleges_prior","n_atbillenes_expert","n_95pct_semleges"
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,20,0.8189,0.0844,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,25,0.7444,0.0561,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,30,0.6577,0.0377,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,40,0.466,0.0175,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,50,0.291,0.0083,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,60,0.1645,0.004,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,80,0.0449,0.001,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,100,0.0114,2e-4,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,150,4e-4,0,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,200,0,0,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,300,0,0,40,30
"F7","F7 torus palatinus","Felső állcsont","s_INDEX","Siker-index",-0.3489,500,0,0,40,30
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,6,0.8962,0.1497,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,8,0.8226,0.0864,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,10,0.7184,0.0495,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,12,0.5881,0.0283,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,15,0.3792,0.0123,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,20,0.1332,0.0031,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,25,0.0382,8e-4,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,30,0.0103,2e-4,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,40,7e-4,0,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,50,1e-4,0,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,60,0,0,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,80,0,0,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,100,0,0,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,150,0,0,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,200,0,0,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,300,0,0,15,10
"F7","F7 torus palatinus","Felső állcsont","s_MAI","MAI",-0.6283,500,0,0,15,10
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,6,0.9549,0.3014,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,8,0.9417,0.2477,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,10,0.9267,0.2048,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,12,0.9097,0.1704,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,15,0.8805,0.1306,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,20,0.8208,0.0854,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,25,0.7474,0.0569,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,30,0.6619,0.0384,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,40,0.4722,0.0179,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,50,0.2973,0.0086,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,60,0.1696,0.0042,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,80,0.047,0.001,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,100,0.0121,3e-4,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,150,4e-4,0,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,200,0,0,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,300,0,0,40,30
"F7","F7 torus palatinus","Felső állcsont","s_OHIP","OHIP-5",-0.3474,500,0,0,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,6,0.9554,0.3039,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,8,0.9426,0.2507,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,10,0.928,0.2081,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,12,0.9117,0.1738,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,15,0.8835,0.1339,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,20,0.8264,0.0885,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,25,0.7562,0.0595,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,30,0.6743,0.0405,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,40,0.4905,0.0193,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,50,0.3167,0.0094,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,60,0.1855,0.0046,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,80,0.054,0.0012,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,100,0.0145,3e-4,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,150,5e-4,0,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,200,0,0,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,300,0,0,40,30
"F7","F7 torus palatinus","Felső állcsont","s_RAGAS","Önbev. rágás",-0.3429,500,0,0,40,30
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,6,0.9961,0.8402,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,8,0.9979,0.9046,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,10,0.9988,0.9433,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,12,0.9993,0.9663,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,15,0.9997,0.9845,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,20,0.9999,0.9957,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,25,1,0.9988,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,30,1,0.9996,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,40,1,1,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,50,1,1,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,60,1,1,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,80,1,1,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,100,1,1,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,150,1,1,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,200,1,1,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,300,1,1,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_GOHAI","GOHAI",0.61,500,1,1,,12
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,6,0.9978,0.9029,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,8,0.9991,0.9563,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,10,0.9996,0.9808,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,12,0.9998,0.9916,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,15,1,0.9976,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,20,1,0.9997,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,25,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,30,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,40,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,50,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,60,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,80,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,100,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,150,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,200,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,300,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_INDEX","Siker-index",0.7349,500,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,6,0.9833,0.5455,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,8,0.9842,0.5596,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,10,0.985,0.572,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,12,0.9857,0.5831,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,15,0.9865,0.5979,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,20,0.9876,0.6188,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,25,0.9885,0.6366,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,30,0.9893,0.6522,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,40,0.9905,0.6789,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,50,0.9915,0.7013,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,60,0.9922,0.7207,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,80,0.9934,0.7532,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,100,0.9944,0.7799,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,150,0.9959,0.8304,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,200,0.9969,0.8664,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,300,0.9981,0.9141,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_MAI","MAI",0.0801,500,0.9992,0.9618,,500
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,6,0.9993,0.9663,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,8,0.9998,0.9921,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,10,1,0.9982,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,12,1,0.9996,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,15,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,20,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,25,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,30,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,40,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,50,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,60,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,80,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,100,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,150,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,200,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,300,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_OHIP","OHIP-5",0.8776,500,1,1,,6
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,6,0.9981,0.9125,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,8,0.9992,0.9629,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,10,0.9997,0.9847,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,12,0.9999,0.9937,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,15,1,0.9984,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,20,1,0.9998,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,25,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,30,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,40,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,50,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,60,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,80,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,100,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,150,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,200,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,300,1,1,,8
"TUB","A6–A9 tuberculum ↑","Alsó állcsont","s_RAGAS","Önbev. rágás",0.7548,500,1,1,,8
